source,target
삼성전자우의 5월 1일에 대한 뉴스 내용을 보여줘,"SELECT title, link, description FROM 삼성전자우 WHERE MONTH(pubdate) = 5 AND DAY(pubdate) = 1"
셀트리온헬스케어 관련 최근 뉴스를 알려줘,"SELECT title, link, description, pubdate FROM 셀트리온헬스케어 ORDER BY pubdate DESC LIMIT 1"
HLB의 지난 23일 동안의 뉴스를 요약해줘,"SELECT title, link ,description FROM HLB ORDER BY pubdate DESC LIMIT 23"
셀트리온헬스케어의 최근 소식을 알려줘,"SELECT title, link, description, pubdate FROM 셀트리온헬스케어 ORDER BY pubdate DESC LIMIT 1"
HLB에서 12월 16일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM HLB WHERE MONTH(pubdate) = 12 AND DAY(pubdate) = 16"
네이버에서 5월 28일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM 네이버 WHERE MONTH(pubdate) = 5 AND DAY(pubdate) = 28"
엘앤에프의 9일 전 뉴스 제목을 알려줘,"SELECT title, description FROM 엘앤에프 WHERE pubdate = NOW() - INTERVAL 9 DAY"
애플 뉴스의 최근 제목 22개를 알려줘,"SELECT title, description FROM 애플 ORDER BY pubdate DESC LIMIT 22"
카카오 뉴스의 최근 제목 15개를 알려줘,"SELECT title, description FROM 카카오 ORDER BY pubdate DESC LIMIT 15"
LG에너지솔루션의 30일 전 뉴스 제목을 알려줘,"SELECT title, description FROM LG에너지솔루션 WHERE pubdate = NOW() - INTERVAL 30 DAY"
HLB의 최신 뉴스 링크를 보여줘,"SELECT title, link, description, pubdate FROM HLB ORDER BY pubdate DESC LIMIT 1"
POSCO홀딩스에서 9월 16일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM POSCO홀딩스 WHERE MONTH(pubdate) = 9 AND DAY(pubdate) = 16"
애플의 최신 뉴스 23개를 요약해줘,"SELECT title, description FROM 애플 ORDER BY pubdate DESC LIMIT 23"
펄어비스의 최신 뉴스 링크를 보여줘,"SELECT title, link, description, pubdate FROM 펄어비스 ORDER BY pubdate DESC LIMIT 1"
에코프로에서 4월 12일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM 에코프로 WHERE MONTH(pubdate) = 4 AND DAY(pubdate) = 12"
카카오의 8일 전 뉴스 제목을 알려줘,"SELECT title, description FROM 카카오 WHERE pubdate = NOW() - INTERVAL 8 DAY"
삼성전자우에 대한 9월 14일의 뉴스 제목을 알려줘,"SELECT title, link, description FROM 삼성전자우 WHERE MONTH(pubdate) = 9 AND DAY(pubdate) = 14"
HLB의 최근 소식을 알려줘,"SELECT title, link, description, pubdate FROM HLB ORDER BY pubdate DESC LIMIT 1"
펄어비스 뉴스의 최근 제목 6개를 알려줘,"SELECT title, description FROM 펄어비스 ORDER BY pubdate DESC LIMIT 6"
셀트리온헬스케어의 최신 뉴스 19개를 요약해줘,"SELECT title, description FROM 셀트리온헬스케어 ORDER BY pubdate DESC LIMIT 19"
에코프로의 4월 15일자 뉴스를 알려줘,"SELECT title, link, description FROM 에코프로 WHERE MONTH(pubdate) = 4 AND DAY(pubdate) = 15"
LG에너지솔루션의 최신 뉴스 19개를 요약해줘,"SELECT title, description FROM LG에너지솔루션 ORDER BY pubdate DESC LIMIT 19"
LG에너지솔루션의 최신 뉴스 링크를 보여줘,"SELECT title, link, description, pubdate FROM LG에너지솔루션 ORDER BY pubdate DESC LIMIT 1"
셀트리온제약의 8월 17일에 대한 뉴스 내용을 보여줘,"SELECT title, link, description FROM 셀트리온제약 WHERE MONTH(pubdate) = 8 AND DAY(pubdate) = 17"
네이버 관련 최근 뉴스를 알려줘,"SELECT title, link, description, pubdate FROM 네이버 ORDER BY pubdate DESC LIMIT 1"
POSCO홀딩스에 대한 10월 23일의 뉴스 제목을 알려줘,"SELECT title, link, description FROM POSCO홀딩스 WHERE MONTH(pubdate) = 10 AND DAY(pubdate) = 23"
SK하이닉스의 최신 뉴스 링크를 보여줘,"SELECT title, link, description, pubdate FROM SK하이닉스 ORDER BY pubdate DESC LIMIT 1"
삼성바이오로직스 뉴스의 최근 제목 17개를 알려줘,"SELECT title, description FROM 삼성바이오로직스 ORDER BY pubdate DESC LIMIT 17"
삼성SDI에서 10월 13일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM 삼성SDI WHERE MONTH(pubdate) = 10 AND DAY(pubdate) = 13"
카카오의 7월 9일자 뉴스를 알려줘,"SELECT title, link, description FROM 카카오 WHERE MONTH(pubdate) = 7 AND DAY(pubdate) = 9"
삼성전자의 지난 9일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM 삼성전자 ORDER BY pubdate DESC LIMIT 9"
펄어비스의 최근 소식을 알려줘,"SELECT title, link, description, pubdate FROM 펄어비스 ORDER BY pubdate DESC LIMIT 1"
엘앤에프의 28일 전 뉴스 제목을 알려줘,"SELECT title, description FROM 엘앤에프 WHERE pubdate = NOW() - INTERVAL 28 DAY"
에코프로비엠 뉴스의 최근 제목 3개를 알려줘,"SELECT title, description FROM 에코프로비엠 ORDER BY pubdate DESC LIMIT 3"
네이버 7월 14일의 뉴스 링크를 알려줘,"SELECT title, link, description FROM 네이버 WHERE MONTH(pubdate) = 7 AND DAY(pubdate) = 14"
삼성SDI에서 8월 7일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM 삼성SDI WHERE MONTH(pubdate) = 8 AND DAY(pubdate) = 7"
포스코DX의 지난 6일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM 포스코DX ORDER BY pubdate DESC LIMIT 6"
에코프로 4월 22일의 뉴스 링크를 알려줘,"SELECT title, link, description FROM 에코프로 WHERE MONTH(pubdate) = 4 AND DAY(pubdate) = 22"
SK하이닉스에서 1월 1일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM SK하이닉스 WHERE MONTH(pubdate) = 1 AND DAY(pubdate) = 1"
POSCO홀딩스의 8월 14일자 뉴스를 알려줘,"SELECT title, link, description FROM POSCO홀딩스 WHERE MONTH(pubdate) = 8 AND DAY(pubdate) = 14"
포스코DX의 지난 9일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM 포스코DX ORDER BY pubdate DESC LIMIT 9"
LG에너지솔루션의 11월 13일에 대한 뉴스 내용을 보여줘,"SELECT title, link, description FROM LG에너지솔루션 WHERE MONTH(pubdate) = 11 AND DAY(pubdate) = 13"
에코프로의 1월 16일에 대한 뉴스 내용을 보여줘,"SELECT title, link, description FROM 에코프로 WHERE MONTH(pubdate) = 1 AND DAY(pubdate) = 16"
에코프로비엠의 지난 8일 동안의 뉴스를 요약해줘,"SELECT title, link ,description FROM 에코프로비엠 ORDER BY pubdate DESC LIMIT 8"
엘앤에프의 최근 8일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM 엘앤에프 ORDER BY pubdate DESC LIMIT 8"
셀트리온헬스케어의 지난 4일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM 셀트리온헬스케어 ORDER BY pubdate DESC LIMIT 4"
JYP의 최신 뉴스 링크를 보여줘,"SELECT title, link, description, pubdate FROM JYP ORDER BY pubdate DESC LIMIT 1"
셀트리온제약의 지난 16일 동안의 뉴스를 요약해줘,"SELECT title, link ,description FROM 셀트리온제약 ORDER BY pubdate DESC LIMIT 16"
펄어비스의 최근 소식을 알려줘,"SELECT title, link, description, pubdate FROM 펄어비스 ORDER BY pubdate DESC LIMIT 1"
삼성바이오로직스에서 12월 12일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM 삼성바이오로직스 WHERE MONTH(pubdate) = 12 AND DAY(pubdate) = 12"
JYP에 대한 6월 14일의 뉴스 제목을 알려줘,"SELECT title, link, description FROM JYP WHERE MONTH(pubdate) = 6 AND DAY(pubdate) = 14"
애플 관련 최근 뉴스를 알려줘,"SELECT title, link, description, pubdate FROM 애플 ORDER BY pubdate DESC LIMIT 1"
현대차의 최근 22일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM 현대차 ORDER BY pubdate DESC LIMIT 22"
애플의 지난 20일 동안의 뉴스를 요약해줘,"SELECT title, link ,description FROM 애플 ORDER BY pubdate DESC LIMIT 20"
네이버에서 4월 23일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM 네이버 WHERE MONTH(pubdate) = 4 AND DAY(pubdate) = 23"
엘앤에프 관련 최근 뉴스를 알려줘,"SELECT title, link, description, pubdate FROM 엘앤에프 ORDER BY pubdate DESC LIMIT 1"
삼성SDI에 대한 10월 14일의 뉴스 제목을 알려줘,"SELECT title, link, description FROM 삼성SDI WHERE MONTH(pubdate) = 10 AND DAY(pubdate) = 14"
삼성전자의 최근 소식을 알려줘,"SELECT title, link, description, pubdate FROM 삼성전자 ORDER BY pubdate DESC LIMIT 1"
